step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
11,CASH_OUT,391539.35,C1330980896,47484.0,0.0,C2118139691,0.0,433332.22,0,0
131,CASH_OUT,65451.61,C61517122,2054.0,0.0,C449039730,219980.19,285431.8,0,0
522,CASH_IN,392314.54,C294106555,1.355336316E7,1.39456777E7,C1508999279,1357664.69,965350.15,0,0
400,PAYMENT,18674.71,C2127914717,22094.0,3419.29,M971565204,0.0,0.0,0,0
262,CASH_IN,194862.67,C1465728481,1418745.09,1613607.76,C1020615322,579702.37,384839.7,0,0
132,PAYMENT,10663.15,C633677517,125492.14,114828.99,M1297961353,0.0,0.0,0,0
43,CASH_IN,88920.73,C799604008,561161.5,650082.23,C329031327,571186.77,482266.04,0,0
184,TRANSFER,1051637.19,C1777230779,0.0,0.0,C105436126,1444196.8,2495833.99,0,0
226,TRANSFER,443065.61,C1306269827,0.0,0.0,C1316383805,4306348.48,4749414.1,0,0
406,PAYMENT,15188.23,C1939340363,0.0,0.0,M1085689617,0.0,0.0,0,0
258,PAYMENT,18740.29,C965824490,169097.6,150357.31,M952173040,0.0,0.0,0,0
376,CASH_OUT,406351.2,C1267245288,0.0,0.0,C1789687575,615585.53,1021936.73,0,0
153,CASH_OUT,31183.56,C1919432231,35246.0,4062.44,C884354984,20425.0,368591.74,0,0
203,PAYMENT,8520.88,C1486795881,123832.72,115311.84,M842343021,0.0,0.0,0,0
307,CASH_IN,33460.75,C2096629816,40355.0,73815.75,C828229552,922601.61,889140.86,0,0
186,CASH_IN,207056.8,C955215817,2888914.62,3095971.42,C1185840107,2820721.74,2613664.94,0,0
143,CASH_IN,216359.29,C650920158,716.0,217075.29,C1715575934,0.0,0.0,0,0
18,PAYMENT,13103.0,C2034093155,0.0,0.0,M97609098,0.0,0.0,0,0
189,PAYMENT,4744.69,C760505872,5029.0,284.31,M1533978995,0.0,0.0,0,0
260,PAYMENT,887.15,C1716698443,100928.17,100041.03,M1930389339,0.0,0.0,0,0
178,TRANSFER,42374.55,C1505932655,0.0,0.0,C1658005792,352249.85,394624.4,0,0
8,PAYMENT,358.42,C1136898432,105319.68,104961.27,M1731081465,0.0,0.0,0,0
275,CASH_IN,224234.39,C1136196058,2672294.7,2896529.1,C1411134174,3551166.91,3326932.51,0,0
43,PAYMENT,17965.94,C911301992,0.0,0.0,M1071334069,0.0,0.0,0,0
210,PAYMENT,1243.86,C188394941,0.0,0.0,M1668402596,0.0,0.0,0,0
402,CASH_OUT,123217.04,C1332035359,0.0,0.0,C699212735,1061270.68,1184487.72,0,0
134,CASH_IN,231831.39,C99292416,19857.0,251688.39,C2134501100,445559.06,213727.67,0,0
137,CASH_OUT,305314.33,C1886579758,0.0,0.0,C1398454805,5365718.83,5671033.17,0,0
314,TRANSFER,31595.75,C1204279035,0.0,0.0,C2129547440,421268.87,452864.62,0,0
42,CASH_OUT,126982.67,C21641934,168.0,0.0,C1479091350,129133.97,256116.64,0,0
34,CASH_IN,146915.27,C2084799650,2556802.69,2703717.96,C2094377336,214724.26,67808.99,0,0
95,CASH_IN,217904.59,C1353748259,9148894.13,9366798.72,C1671044811,1058460.78,840556.2,0,0
380,PAYMENT,7441.41,C115084437,954.0,0.0,M2054271719,0.0,0.0,0,0
353,CASH_OUT,179053.92,C1884394898,22143.0,0.0,C442887061,36089.39,215143.31,0,0
232,CASH_OUT,128025.54,C760977876,0.0,0.0,C466577279,586338.53,714364.07,0,0
252,CASH_IN,304560.68,C1865086439,18060.0,322620.68,C1021454283,0.0,0.0,0,0
140,CASH_IN,235523.88,C1278684465,2794479.03,3030002.91,C1395685405,452452.33,216928.46,0,0
15,PAYMENT,4680.43,C560912641,62362.0,57681.57,M505646282,0.0,0.0,0,0
20,CASH_IN,55299.02,C1707131137,24089.0,79388.02,C443801048,0.0,0.0,0,0
261,PAYMENT,15078.01,C208072037,202188.0,187109.99,M1319445824,0.0,0.0,0,0
161,CASH_OUT,202009.42,C962830375,195.0,0.0,C207258326,1.036764273E7,1.056965214E7,0,0
352,PAYMENT,24063.57,C417804879,0.0,0.0,M893541132,0.0,0.0,0,0
399,PAYMENT,24075.27,C79597374,0.0,0.0,M123218993,0.0,0.0,0,0
285,PAYMENT,8063.68,C1609332652,231620.0,223556.32,M1495533148,0.0,0.0,0,0
8,CASH_OUT,63913.71,C780646681,10047.0,0.0,C1940189108,9136.27,110810.89,0,0
178,CASH_IN,51386.94,C849155041,79146.97,130533.91,C680884833,222740.63,171353.69,0,0
185,PAYMENT,5500.33,C605112805,0.0,0.0,M39317536,0.0,0.0,0,0
238,TRANSFER,367207.25,C223106088,92370.0,0.0,C1927672669,96523.89,463731.15,0,0
357,TRANSFER,520655.07,C1351167337,0.0,0.0,C2028392356,1.359622367E7,1.411687874E7,0,0
139,CASH_OUT,46451.67,C1943996684,45101.0,0.0,C314583352,573172.99,619624.66,0,0
258,CASH_OUT,85930.84,C1533757197,16001.0,0.0,C1798083017,1870906.81,1697204.71,0,0
17,CASH_IN,139079.31,C1916656061,53596.0,192675.31,C1923215984,0.0,0.0,0,0
162,CASH_IN,95883.74,C1125372343,164.0,96047.74,C1851965752,0.0,0.0,0,0
303,CASH_IN,97211.89,C470140786,5102284.39,5199496.28,C1143323902,598848.11,501636.22,0,0
227,CASH_IN,661964.25,C1770611183,60324.0,722288.25,C816388007,316641.81,0.0,0,0
185,CASH_OUT,169681.56,C959192176,0.0,0.0,C1507234964,1257095.45,1426777.0,0,0
164,DEBIT,4915.0,C1056999066,49903.0,44988.0,C2032389005,1062956.45,1067871.45,0,0
237,PAYMENT,4145.14,C142777328,231402.88,227257.75,M835796437,0.0,0.0,0,0
395,CASH_IN,278469.35,C2054459663,75181.0,353650.35,C636481592,2710959.32,2432489.97,0,0
227,PAYMENT,24493.58,C5434702,17323.0,0.0,M879995288,0.0,0.0,0,0
18,PAYMENT,783.71,C994403770,0.0,0.0,M991990633,0.0,0.0,0,0
396,CASH_OUT,161926.67,C183006979,5620.0,0.0,C343496731,1062998.43,1224925.1,0,0
331,CASH_OUT,58775.54,C1470480365,0.0,0.0,C2038549719,741588.31,800363.85,0,0
297,CASH_OUT,32506.3,C2079719171,63723.0,31216.7,C1079266817,2305128.58,2337634.89,0,0
596,CASH_IN,263419.53,C691441059,723752.41,987171.94,C546123903,335998.07,72578.54,0,0
327,TRANSFER,445103.39,C783789228,0.0,0.0,C335313645,511132.05,956235.44,0,0
355,PAYMENT,3989.07,C451802475,0.0,0.0,M1809933428,0.0,0.0,0,0
253,TRANSFER,980852.85,C1078935330,22690.0,0.0,C1306457593,102290.12,1083142.98,0,0
299,CASH_IN,379327.49,C1163398926,30534.0,409861.49,C1505755152,16187.28,0.0,0,0
188,CASH_IN,417215.37,C1741780180,10937.0,428152.37,C1434874519,0.0,0.0,0,0
228,TRANSFER,375454.51,C1003936849,0.0,0.0,C540909669,4823940.65,5199395.16,0,0
180,PAYMENT,5732.91,C648109587,0.0,0.0,M1355260586,0.0,0.0,0,0
249,PAYMENT,15144.31,C1622078565,0.0,0.0,M235017460,0.0,0.0,0,0
165,CASH_OUT,99064.4,C1524140046,65347.0,0.0,C1361810985,83895.81,182960.2,0,0
138,CASH_OUT,196497.33,C1251545030,0.0,0.0,C2076503028,790576.75,987074.08,0,0
11,CASH_OUT,163220.6,C1329916566,0.0,0.0,C329829198,1.156721741E7,1.173043801E7,0,0
44,PAYMENT,10839.47,C263091178,325242.93,314403.46,M1088090328,0.0,0.0,0,0
229,CASH_IN,269986.3,C1357203253,2838187.23,3108173.53,C901924573,2146731.48,1876745.18,0,0
255,CASH_OUT,135721.7,C639050668,0.0,0.0,C811740536,927335.96,1063057.67,0,0
259,CASH_OUT,11961.69,C1174111322,0.0,0.0,C308082841,735120.63,747082.33,0,0
324,CASH_OUT,473975.19,C2062177419,20856.0,0.0,C1116419221,117500.7,591475.89,0,0
130,PAYMENT,7185.83,C1333952880,0.0,0.0,M736721584,0.0,0.0,0,0
589,PAYMENT,3339.22,C949440625,0.0,0.0,M990059360,0.0,0.0,0,0
345,PAYMENT,4749.95,C989373637,0.0,0.0,M2061558075,0.0,0.0,0,0
205,CASH_OUT,169729.72,C1101340349,19225.0,0.0,C1035488629,371461.08,541190.8,0,0
14,CASH_OUT,160656.26,C5000320,117437.0,0.0,C147916733,3246411.06,5265262.02,0,0
406,CASH_IN,305578.48,C1134768595,1.207598991E7,1.238156839E7,C52620058,1.234248066E7,1.203690218E7,0,0
308,CASH_OUT,55265.28,C1324847239,682.0,0.0,C1427914341,1522294.46,1577559.74,0,0
180,CASH_OUT,200971.58,C1766876883,0.0,0.0,C186274448,1021829.05,1222800.63,0,0
189,PAYMENT,18782.54,C1020229848,11497.0,0.0,M162680099,0.0,0.0,0,0
350,PAYMENT,17813.12,C1288451114,550.0,0.0,M81233264,0.0,0.0,0,0
187,CASH_IN,52805.59,C714344201,8421330.77,8474136.36,C1578133380,128303.11,75497.51,0,0
321,CASH_IN,97728.25,C462897888,6924.0,104652.25,C1564696684,0.0,0.0,0,0
164,PAYMENT,774.87,C780726475,39651.78,38876.91,M779113014,0.0,0.0,0,0
19,CASH_OUT,528275.99,C692536857,100713.0,0.0,C820116949,2174333.2,2702609.19,0,0
207,PAYMENT,11327.34,C1075525061,1211.0,0.0,M1185692332,0.0,0.0,0,0
301,CASH_IN,163683.94,C454036236,1237827.72,1401511.66,C792477306,700498.63,536814.69,0,0
44,CASH_IN,74725.96,C65090261,0.0,74725.96,C1267426398,1234618.07,1159892.11,0,0
226,PAYMENT,37402.67,C470624542,0.0,0.0,M502915219,0.0,0.0,0,0
354,PAYMENT,15237.42,C1779049448,10069.0,0.0,M2021783363,0.0,0.0,0,0
35,CASH_IN,282912.12,C2058676370,2.197484223E7,2.225775435E7,C250260742,540668.47,257756.35,0,0
183,CASH_OUT,199575.66,C372261825,0.0,0.0,C838170026,549367.51,748943.17,0,0
357,CASH_IN,56857.12,C1678629102,5752501.28,5809358.39,C610284093,1.004094487E7,9984087.75,0,0
119,TRANSFER,508047.68,C641020923,0.0,0.0,C704815699,7491455.91,7999503.59,0,0
278,PAYMENT,11843.01,C1393262076,41206.0,29362.99,M2135497749,0.0,0.0,0,0
352,CASH_IN,78459.03,C997947734,0.0,78459.03,C180303560,80217.74,1758.7,0,0
345,PAYMENT,8027.88,C780061863,0.0,0.0,M1344141429,0.0,0.0,0,0
448,PAYMENT,5090.46,C1483525773,0.0,0.0,M437675643,0.0,0.0,0,0
225,CASH_IN,172693.86,C424517810,20426.0,193119.86,C1114508059,129847.19,0.0,0,0
283,CASH_OUT,555281.2,C198131483,0.0,0.0,C1635510655,2931569.03,3486850.23,0,0
370,CASH_OUT,83351.66,C1894498644,15096.0,0.0,C218758402,240336.21,323687.87,0,0
166,PAYMENT,18574.62,C428408072,16279.36,0.0,M1617585721,0.0,0.0,0,0
208,CASH_OUT,320697.95,C1749456274,39626.0,0.0,C710787962,0.0,320697.95,0,0
353,CASH_IN,109814.87,C248451987,4016440.39,4126255.26,C446385557,224034.2,114219.33,0,0
252,PAYMENT,41343.6,C673826559,16565.0,0.0,M1643648405,0.0,0.0,0,0
41,CASH_OUT,156342.54,C329083748,198519.47,42176.93,C114403816,329188.88,397593.89,0,0
228,PAYMENT,21091.11,C901600054,28130.0,7038.89,M278063298,0.0,0.0,0,0
257,CASH_OUT,303320.09,C357611857,9122.0,0.0,C1297592840,0.0,303320.09,0,0
396,CASH_IN,324028.26,C660338501,3426562.9,3750591.15,C1109280686,924346.96,600318.7,0,0
38,CASH_OUT,497033.74,C1488022397,19937.0,0.0,C1072847969,0.0,497033.74,0,0
94,PAYMENT,18339.97,C545686690,0.0,0.0,M1559583529,0.0,0.0,0,0
282,PAYMENT,19724.64,C755314374,0.0,0.0,M490815611,0.0,0.0,0,0
353,CASH_IN,134114.4,C271272929,1224962.66,1359077.06,C613742931,634755.36,500640.97,0,0
297,CASH_OUT,140349.85,C1542220536,42308.0,0.0,C813979686,43863.58,184213.43,0,0
525,CASH_IN,46929.5,C1346428857,7140698.62,7187628.12,C605496986,1164139.74,1117210.24,0,0
351,CASH_IN,71976.87,C967161313,146.0,72122.87,C633044731,0.0,0.0,0,0
18,CASH_OUT,335695.39,C1764792822,30274.0,0.0,C965828354,0.0,335695.39,0,0
159,TRANSFER,201228.23,C1972480377,970.0,0.0,C1888281360,244040.11,445268.34,0,0
408,PAYMENT,4607.56,C1905211533,80385.0,75777.44,M1713227302,0.0,0.0,0,0
226,CASH_OUT,84740.46,C1676631495,72862.0,0.0,C1559136837,0.0,84740.46,0,0
261,TRANSFER,258116.16,C1782388465,32043.0,0.0,C1678124886,0.0,258116.16,0,0
206,PAYMENT,1994.83,C336911642,23293.0,21298.17,M368919292,0.0,0.0,0,0
33,PAYMENT,2352.3,C1625989248,0.0,0.0,M1075953251,0.0,0.0,0,0
380,CASH_OUT,85965.5,C80697362,14870.0,0.0,C2133784497,153747.0,239712.49,0,0
324,CASH_OUT,70853.37,C2046014056,0.0,0.0,C991134036,1024973.4,1095826.77,0,0
177,PAYMENT,5750.11,C1312954048,0.0,0.0,M1607322387,0.0,0.0,0,0
378,PAYMENT,5123.9,C2013691939,51252.0,46128.1,M125544149,0.0,0.0,0,0
404,CASH_OUT,172655.58,C764290004,10373.0,0.0,C1751345477,0.0,172655.58,0,0
404,PAYMENT,15206.0,C507618469,11594.0,0.0,M863309409,0.0,0.0,0,0
226,CASH_IN,134615.51,C2117566388,7672430.93,7807046.44,C753084674,2158676.91,2024061.4,0,0
184,CASH_IN,6828.04,C1943654190,8213046.75,8219874.79,C1759409308,916324.29,909496.25,0,0
279,PAYMENT,5404.72,C593752072,800.0,0.0,M1830530936,0.0,0.0,0,0
232,CASH_OUT,42071.44,C670294937,150564.0,108492.56,C1470110619,1331649.5,1373720.94,0,0
10,CASH_OUT,115712.88,C1107081488,0.0,0.0,C596226373,327095.91,403083.84,0,0
179,PAYMENT,17083.87,C747576674,83678.0,66594.13,M1571339711,0.0,0.0,0,0
138,CASH_IN,56966.86,C683993601,640781.64,697748.5,C2082601009,1265446.16,1208479.31,0,0
551,CASH_IN,195264.66,C35498723,2045.0,197309.66,C1917312879,120387.96,0.0,0,0
209,PAYMENT,11951.45,C1438904521,10599.49,0.0,M1216988779,0.0,0.0,0,0
16,CASH_OUT,113659.3,C2080269902,732.0,0.0,C1916299638,86500.04,200159.33,0,0
351,CASH_IN,50713.69,C1022843025,384032.0,434745.69,C1385130862,0.0,0.0,0,0
188,PAYMENT,2120.14,C1777897066,0.0,0.0,M1832993102,0.0,0.0,0,0
309,CASH_OUT,51324.77,C1784010646,12285.0,0.0,C1747098766,0.0,51324.77,0,0
203,CASH_OUT,93840.61,C639952286,0.0,0.0,C217114635,358618.58,452459.19,0,0
419,CASH_IN,28672.32,C786081320,170744.0,199416.32,C1118810198,765121.32,736449.0,0,0
299,CASH_IN,154613.4,C1164807692,1.851460603E7,1.866921942E7,C1564467482,270655.69,116042.29,0,0
249,CASH_IN,31934.85,C894404637,2089001.79,2120936.64,C1278735118,278874.85,246940.01,0,0
355,PAYMENT,8283.31,C341499210,134.0,0.0,M1167088954,0.0,0.0,0,0
260,PAYMENT,1910.62,C1420326980,3127.0,1216.38,M1579547828,0.0,0.0,0,0
327,PAYMENT,18052.85,C325417354,11761.0,0.0,M527527557,0.0,0.0,0,0
184,TRANSFER,700732.98,C1660054575,0.0,0.0,C803751118,722458.96,1423191.94,0,0
230,CASH_OUT,330776.34,C386961150,168872.13,0.0,C757831298,20350.0,228869.15,0,0
331,CASH_OUT,75763.07,C535175258,0.0,0.0,C2099217274,239793.3,315556.37,0,0
255,PAYMENT,7970.74,C2010059594,0.0,0.0,M1887500020,0.0,0.0,0,0
642,CASH_IN,298286.22,C1705802406,36528.0,334814.22,C80798792,0.0,0.0,0,0
370,DEBIT,6392.24,C1305038181,0.0,0.0,C1554111568,229249.1,235641.35,0,0
255,CASH_OUT,214040.59,C294299308,0.0,0.0,C1455872314,1601949.78,1815990.37,0,0
187,PAYMENT,7074.33,C1274691591,302609.39,295535.05,M80785534,0.0,0.0,0,0
251,PAYMENT,19193.64,C139246436,32050.0,12856.36,M44156968,0.0,0.0,0,0
380,PAYMENT,15099.8,C1908158150,0.0,0.0,M1466060372,0.0,0.0,0,0
283,CASH_OUT,214256.03,C271565610,0.0,0.0,C964128198,1297147.6,1511403.63,0,0
140,TRANSFER,298497.71,C58219354,0.0,0.0,C1202543881,2787491.31,3085989.03,0,0
404,CASH_OUT,247509.94,C1482845716,166.0,0.0,C1093482871,2145379.93,2392889.88,0,0
397,CASH_IN,480658.95,C239894046,165266.34,645925.29,C1998479953,8112916.51,7632257.56,0,0
43,PAYMENT,20406.66,C191089396,0.0,0.0,M742893413,0.0,0.0,0,0
47,PAYMENT,7862.17,C194445514,20402.0,12539.83,M376452381,0.0,0.0,0,0
227,CASH_OUT,14561.46,C519793945,22371.0,7809.54,C1848232990,0.0,14561.46,0,0
201,PAYMENT,3592.91,C1592588846,6001.0,2408.09,M1869373412,0.0,0.0,0,0
156,CASH_OUT,451782.32,C2109706410,7465.0,0.0,C312567484,237651.79,689434.11,0,0
17,PAYMENT,15966.49,C1258477525,299261.36,283294.87,M90819623,0.0,0.0,0,0
188,CASH_OUT,377123.83,C687092336,0.0,0.0,C1305505551,1514275.95,1891399.78,0,0
565,PAYMENT,3446.33,C231461450,39930.0,36483.67,M2056906044,0.0,0.0,0,0
328,TRANSFER,27152.21,C1372294859,0.0,0.0,C1799092925,5471614.78,5498766.98,0,0
250,CASH_OUT,81226.73,C2037294387,0.0,0.0,C251258447,1543720.52,1624947.26,0,0
186,TRANSFER,55429.41,C372395708,0.0,0.0,C1685595450,450512.85,505942.26,0,0
252,CASH_IN,157524.93,C1211537396,35734.0,193258.93,C917674662,746985.66,589460.73,0,0
250,CASH_OUT,253887.92,C928918741,0.0,0.0,C1655301386,9830089.86,1.008397778E7,0,0
209,PAYMENT,6076.43,C1419305231,0.0,0.0,M2131491565,0.0,0.0,0,0
399,CASH_OUT,456122.99,C1125158526,0.0,0.0,C271845109,9304415.31,9760538.3,0,0
404,CASH_OUT,114417.91,C1182024328,0.0,0.0,C1010279436,1209108.39,1323526.29,0,0
302,CASH_IN,352355.13,C848141768,1790.0,354145.13,C630747677,56840.25,0.0,0,0
228,CASH_OUT,243235.32,C795561699,22913.0,0.0,C667918429,3144383.76,3387619.08,0,0
253,PAYMENT,7377.12,C896291542,42197.0,34819.88,M447306358,0.0,0.0,0,0
353,CASH_OUT,254121.12,C765345406,0.0,0.0,C1930292504,781217.08,1035338.2,0,0
305,CASH_OUT,15147.65,C1464520579,0.0,0.0,C255720270,524418.67,539566.32,0,0
156,CASH_OUT,349041.23,C376857335,87861.0,0.0,C712215320,439933.12,788974.35,0,0
262,PAYMENT,2103.19,C1243553832,3108.0,1004.81,M1090332435,0.0,0.0,0,0
13,PAYMENT,15148.25,C266917435,29254.81,14106.56,M1204394693,0.0,0.0,0,0
204,CASH_OUT,419160.02,C387413805,437.0,0.0,C1595995427,24599.1,443759.12,0,0
35,CASH_OUT,461326.36,C1036932574,0.0,0.0,C1171018055,996373.25,1457699.61,0,0
357,CASH_OUT,82164.3,C1666649053,399650.0,317485.7,C7940843,32343.84,114508.14,0,0
373,PAYMENT,8368.37,C766438290,129168.09,120799.72,M336963382,0.0,0.0,0,0
184,CASH_OUT,376363.53,C38633034,0.0,0.0,C1935998307,2679557.7,3055921.22,0,0
375,CASH_IN,99542.85,C459826808,4784360.47,4883903.32,C2084647044,372402.78,272859.93,0,0
185,PAYMENT,25554.75,C1281697460,60471.0,34916.25,M468803092,0.0,0.0,0,0
159,TRANSFER,710867.93,C1044007355,0.0,0.0,C2094466206,985913.11,1696781.04,0,0
297,CASH_OUT,13300.8,C1185167158,0.0,0.0,C391493557,222151.56,235452.36,0,0
163,TRANSFER,550947.42,C1622642778,0.0,0.0,C1541263894,2513459.78,3064407.2,0,0
42,CASH_OUT,137678.28,C1311672953,27890.0,0.0,C183162724,156237.35,293915.63,0,0
187,CASH_OUT,39581.06,C935686680,807.0,0.0,C1927420561,0.0,39581.06,0,0
182,PAYMENT,14269.46,C299814767,99697.0,85427.54,M1919191292,0.0,0.0,0,0
377,PAYMENT,16335.91,C1246703615,9168.81,0.0,M362935400,0.0,0.0,0,0
350,CASH_OUT,120643.05,C1336166960,100614.0,0.0,C609846868,39740.98,160384.03,0,0
352,TRANSFER,611372.93,C870501245,0.0,0.0,C1330080973,795320.04,1406692.97,0,0
251,PAYMENT,8014.15,C846016484,0.0,0.0,M2081419843,0.0,0.0,0,0
183,CASH_OUT,205636.18,C969994695,246138.0,40501.82,C1452078558,1074260.77,1279896.94,0,0
306,CASH_OUT,91575.01,C1883394191,0.0,0.0,C1798212203,249719.75,341294.76,0,0
573,CASH_IN,173218.97,C101568869,7230309.54,7403528.5,C2063804651,507145.36,333926.4,0,0
16,CASH_OUT,77652.42,C968825927,0.0,0.0,C1758099099,1558975.04,1884911.8,0,0
378,PAYMENT,2647.22,C85537429,133672.0,131024.78,M1815478390,0.0,0.0,0,0
154,TRANSFER,137459.81,C658810406,41924.0,0.0,C536332068,0.0,137459.81,0,0
18,PAYMENT,2799.11,C106737953,0.0,0.0,M1012316320,0.0,0.0,0,0
329,PAYMENT,22268.67,C1589777672,0.0,0.0,M2055556879,0.0,0.0,0,0
326,CASH_OUT,255420.81,C1599883428,248827.54,0.0,C2094467320,5349011.96,5604432.77,0,0
356,CASH_OUT,68958.12,C2072715922,0.0,0.0,C16370064,166391.9,235350.01,0,0
159,CASH_IN,320930.65,C1979222301,21255.0,342185.65,C1562110682,224067.33,0.0,0,0
42,TRANSFER,235834.26,C1921211956,0.0,0.0,C948513931,629132.89,864967.15,0,0
278,CASH_IN,119310.98,C451695368,28133.0,147443.98,C1277623108,187684.88,68373.9,0,0
307,TRANSFER,1340829.85,C642707440,0.0,0.0,C1489517545,1786150.97,3126980.82,0,0
8,CASH_OUT,201711.62,C1345584944,85247.0,0.0,C465499079,6211316.3,6457094.34,0,0
302,CASH_OUT,314831.41,C1379327617,0.0,0.0,C102259603,353129.02,667960.43,0,0
42,CASH_IN,54481.64,C338686986,61230.0,115711.64,C1060989750,154793.86,100312.21,0,0
163,CASH_OUT,54598.37,C1245227141,0.0,0.0,C2117503314,810565.31,865163.68,0,0
400,CASH_OUT,217055.22,C1508142917,10818.0,0.0,C151126582,0.0,217055.22,0,0
542,PAYMENT,1261.43,C1188336894,0.0,0.0,M418013521,0.0,0.0,0,0
16,CASH_IN,8463.23,C1381756651,37450.0,45913.23,C886149094,2966529.12,3067332.51,0,0
201,CASH_OUT,347011.53,C1714378265,691.0,0.0,C1803198527,498253.36,845264.89,0,0
372,CASH_OUT,199532.46,C341869976,39384.0,0.0,C746722988,501990.78,701523.24,0,0
299,PAYMENT,14686.71,C978581143,84758.77,70072.06,M661337415,0.0,0.0,0,0
10,CASH_OUT,100265.19,C148168571,0.0,0.0,C788949534,143828.27,244093.46,0,0
402,CASH_OUT,80521.36,C908423815,0.0,0.0,C1863464723,929364.58,1009885.94,0,0
327,CASH_OUT,51483.65,C601636538,16105.0,0.0,C712722074,129613.19,181096.84,0,0
134,CASH_OUT,9477.53,C142889704,0.0,0.0,C1449466458,18484.01,27961.54,0,0
158,CASH_IN,171227.08,C411999463,1847806.97,2019034.05,C679366905,213226.7,41999.62,0,0
35,CASH_OUT,57622.29,C701212533,0.0,0.0,C1402987549,1039928.32,1097550.61,0,0
321,CASH_IN,173945.27,C1421438575,13234.0,187179.27,C1160019563,1650101.44,1476156.18,0,0
156,PAYMENT,8053.25,C1546471426,0.0,0.0,M812284497,0.0,0.0,0,0
39,PAYMENT,19223.87,C1772818581,326.0,0.0,M17693936,0.0,0.0,0,0
129,CASH_IN,170788.21,C2114500354,2260724.16,2431512.37,C1003640237,272705.48,101917.26,0,0
33,CASH_OUT,77551.14,C2048295453,0.0,0.0,C1579098108,2193580.25,2271131.39,0,0
155,CASH_IN,174300.82,C893252517,7147579.5,7321880.32,C1290962212,294780.68,120479.87,0,0
15,CASH_OUT,98413.1,C303878538,216570.23,118157.13,C319442515,1646.0,0.0,0,0
203,CASH_IN,213934.58,C1727108151,6834935.18,7048869.77,C1410238193,3269273.8,3055339.22,0,0
376,PAYMENT,6979.54,C858263340,0.0,0.0,M1464031611,0.0,0.0,0,0
401,CASH_OUT,16564.62,C1994691304,0.0,0.0,C1492603101,46596.43,63161.05,0,0
306,TRANSFER,436589.13,C44931788,0.0,0.0,C707941605,2328680.21,2765269.34,0,0
34,CASH_OUT,95274.05,C1363181818,0.0,0.0,C977302518,119606.81,0.0,0,0
211,PAYMENT,1976.07,C132863208,179632.86,177656.79,M1435223474,0.0,0.0,0,0
546,PAYMENT,7997.88,C1229709376,186646.0,178648.12,M2058983644,0.0,0.0,0,0
331,PAYMENT,1128.21,C2062069680,114258.33,113130.12,M1534970159,0.0,0.0,0,0
10,PAYMENT,10842.29,C2117583322,81329.0,70486.71,M579392929,0.0,0.0,0,0
522,CASH_IN,506.7,C217237525,438.0,944.7,C1637265089,334055.14,333548.44,0,0
18,PAYMENT,9193.24,C1996564546,49615.0,40421.76,M1541469233,0.0,0.0,0,0
163,CASH_OUT,191323.61,C1275516430,120819.0,0.0,C95943842,0.0,191323.61,0,0
298,CASH_IN,172950.59,C926984924,1.000550575E7,1.017845634E7,C1017535871,418216.87,245266.28,0,0
404,CASH_OUT,34791.86,C1520698070,981.0,0.0,C1099198715,0.0,34791.86,0,0
409,PAYMENT,3318.67,C2046239971,11372.0,8053.33,M1591786447,0.0,0.0,0,0
378,PAYMENT,50532.81,C1231378539,171253.93,120721.12,M800701188,0.0,0.0,0,0
380,PAYMENT,5159.67,C1595480150,565.0,0.0,M1950079566,0.0,0.0,0,0
19,PAYMENT,28948.28,C1354553456,0.0,0.0,M410916681,0.0,0.0,0,0
298,CASH_IN,137952.19,C472456334,165541.0,303493.19,C1875244001,0.0,0.0,0,0
232,CASH_OUT,192137.89,C852350451,21558.0,0.0,C859376264,5316685.35,5508823.23,0,0
346,CASH_OUT,248394.37,C698296186,29372.0,0.0,C1613022077,111703.68,360098.06,0,0
376,PAYMENT,24413.09,C1481293377,86654.0,62240.91,M1118259323,0.0,0.0,0,0
164,PAYMENT,21259.78,C1608533588,15218.0,0.0,M312649672,0.0,0.0,0,0
17,CASH_OUT,496028.51,C1101534252,9118.0,0.0,C1137092827,0.0,398128.11,0,0
401,CASH_OUT,4835.28,C34494670,0.0,0.0,C48430472,2133688.7,2138523.98,0,0
514,CASH_OUT,69293.25,C1746916008,0.0,0.0,C1071129276,9841454.08,9910747.32,0,0
231,CASH_OUT,268720.52,C958186722,25122.0,0.0,C1198200578,0.0,268720.52,0,0
260,TRANSFER,728895.12,C774511577,0.0,0.0,C709939862,832916.86,1561811.98,0,0
21,CASH_IN,178274.63,C1863208970,3315041.03,3493315.66,C2122532124,367670.12,127980.87,0,0
232,TRANSFER,245389.3,C869944482,0.0,0.0,C70911706,266305.99,511695.29,0,0
287,PAYMENT,8262.88,C577072064,16660.23,8397.35,M1265066429,0.0,0.0,0,0
254,CASH_OUT,163939.89,C1424815893,0.0,0.0,C1047933136,596255.43,760195.32,0,0
139,CASH_OUT,257651.51,C331673389,0.0,0.0,C815333757,1110887.59,1368539.09,0,0
47,CASH_OUT,529875.33,C1712080146,0.0,0.0,C1879769113,569974.29,1099849.62,0,0
161,PAYMENT,40926.42,C1461367413,0.0,0.0,M2022201431,0.0,0.0,0,0
372,PAYMENT,1994.43,C1440740703,0.0,0.0,M139583846,0.0,0.0,0,0
254,PAYMENT,11150.24,C58944799,0.0,0.0,M1761673570,0.0,0.0,0,0
